,ALB,AUT,BEL,BGR,BIH,CHE,CYP,CZE,DEU,DNK,ESP,EST,FIN,FRA,GBR,GRC,HRV,HUN,IRL,ITA,LTU,LUX,LVA,MKD,MNE,NLD,NOR,POL,PRT,ROU,SRB,SVK,SVN,SWE
2015-01-29 05:00:00,-698.4,-8757.3,-9439.5,-4531.6,-1305.7,-6748.1,-741.3,-8409.2,-57219.5,-4900.0,-26657.2,-1295.2,-13989.4,-61271.4,-31366.0,-6138.299999999999,-2163.1,-4766.0,-3517.0,-28049.8,-1592.9,-1160.3000000000002,-1013.7,-1220.5,-489.5,-11600.9,-18904.9,-19720.7,-5174.6,-6600.8,-4900.1,-3536.0,-1628.8,-17549.5
2015-01-29 06:00:00,-948.1,-10112.4,-10644.2,-5092.5,-1531.9,-7345.5,-820.0,-9620.4,-65803.6,-5714.1,-29811.2,-1496.4,-14571.4,-68264.3,-32396.9,-7191.5,-2461.7,-5733.7,-3742.6,-35499.1,-1862.8,-1195.0,-1205.1,-1316.3,-539.7,-12864.2,-20497.1,-23057.5,-5644.9,-7297.1,-5410.9,-4028.1,-1998.1,-19468.9
2015-01-29 07:00:00,-1289.3,-11037.1,-11705.2,-5737.2,-1770.7,-8267.9,-926.1,-10231.1,-73990.7,-6612.2,-35602.5,-1628.8,-14877.1,-73918.2,-38420.4,-7803.400000000001,-2780.6,-6112.5,-4288.7,-44530.4,-2016.3,-1309.8999999999999,-1331.5,-1344.9,-607.1,-15021.4,-22518.4,-25722.9,-6422.2,-8367.0,-5958.7,-4246.7,-2237.0,-21336.8
2015-01-29 08:00:00,-1407.3,-11372.8,-12156.4,-6204.2,-1956.2,-8773.5,-998.2,-10386.0,-77239.5,-6878.0,-39811.5,-1657.9,-14752.6,-75114.2,-46143.899999999994,-8560.7,-2977.7,-6194.7,-4623.6,-50983.9,-2067.5,-1402.9,-1378.2,-1460.2,-681.0,-16432.0,-23145.0,-26965.8,-7454.1,-8879.3,-6291.8,-4394.3,-2318.3,-21737.8
2015-01-29 09:00:00,-1415.6,-11496.9,-12259.9,-6404.5,-2033.2,-8843.1,-1011.1,-10569.6,-77785.9,-6882.599999999999,-41640.0,-1661.7,-14569.0,-75033.2,-48370.3,-8855.9,-3058.6,-6289.8,-4712.6,-54419.6,-2067.3,-1417.3999999999999,-1385.2,-1544.4,-720.9,-16871.0,-22950.7,-27817.5,-8078.2,-9054.8,-6461.9,-4470.5,-2322.7,-21663.6
2015-01-29 10:00:00,-1383.4,-11593.1,-12267.3,-6315.4,-2041.0,-8860.9,-1009.6,-10572.2,-78953.8,-6918.700000000001,-42725.9,-1653.9,-14476.8,-74400.6,-49158.200000000004,-9019.5,-3043.1,-6351.5,-4794.0,-55108.7,-2051.3,-1415.1,-1366.8,-1577.6,-729.2,-16947.9,-22834.5,-27951.7,-8226.8,-8995.3,-6468.8,-4451.0,-2298.1,-21770.4
2015-01-29 11:00:00,-1347.2,-11469.3,-12369.2,-6182.3,-2030.3,-8749.2,-1024.6,-10550.0,-79921.1,-6851.5,-42553.4,-1624.6,-14419.7,-74657.0,-48994.4,-9105.9,-3074.2,-6413.0,-4826.8,-54840.50000000001,-2010.4,-1444.8000000000002,-1317.8,-1588.0,-724.4,-16941.8,-22633.2,-28258.8,-8287.3,-8822.3,-6417.9,-4458.7,-2299.8,-21692.7
2015-01-29 12:00:00,-1337.3,-11114.0,-12128.5,-5980.9,-2001.7,-8429.3,-1030.6,-10620.0,-79278.8,-6742.5,-41872.8,-1649.4,-14400.4,-74646.8,-48794.7,-9016.7,-3032.1,-6430.8,-4861.4,-51100.8,-2022.6,-1452.1000000000001,-1338.9,-1571.1,-713.8,-16747.6,-22487.5,-28280.6,-8037.7,-8732.4,-6295.6,-4414.1,-2267.8,-21512.6
2015-01-29 13:00:00,-1357.2,-11024.8,-12131.7,-5886.7,-2052.4,-8443.0,-1025.0,-10640.5,-78370.5,-6733.1,-41632.9,-1638.5,-14394.2,-73520.8,-48994.2,-8600.199999999999,-2939.3,-6348.8,-4828.0,-50175.8,-2010.4,-1417.1,-1334.6,-1554.6,-699.3,-16786.8,-22378.9,-28596.2,-7797.5,-8746.4,-6176.0,-4427.9,-2303.5,-21427.9
2015-01-29 14:00:00,-1374.5,-10981.7,-11997.6,-5814.4,-2039.9,-8380.0,-1029.6,-10559.4,-77146.1,-6676.0,-40169.1,-1650.6,-14512.4,-72078.6,-49026.899999999994,-8743.8,-2858.9,-6336.3,-4803.0,-51506.1,-2004.5,-1427.6000000000001,-1341.5,-1546.9,-691.6,-16753.3,-22509.9,-28294.9,-7892.2,-8636.9,-6055.6,-4403.1,-2237.4,-21471.100000000002
2015-01-29 15:00:00,-1395.7,-11008.0,-11897.0,-5835.7,-2006.6,-8276.5,-1038.9,-10649.9,-76247.1,-6583.200000000001,-39277.9,-1684.9,-14780.9,-70379.3,-48979.4,-8723.1,-2810.5,-6393.9,-4844.0,-51710.100000000006,-2035.1,-1379.4,-1384.4,-1547.3,-695.2,-16676.5,-22586.0,-28128.2,-7798.5,-8540.8,-6080.1,-4388.9,-2206.5,-21809.199999999997
2015-01-29 16:00:00,-1476.5,-11515.7,-11922.3,-5993.1,-2083.8,-8358.9,-1063.3,-10626.2,-76693.1,-6834.6,-39029.5,-1700.5,-14939.7,-70186.2,-49767.0,-9025.0,-2979.4,-6587.6,-5038.7,-52716.6,-2111.9,-1385.6,-1421.6,-1647.7,-739.2,-16901.3,-22922.4,-29581.9,-7742.4,-8727.5,-6523.4,-4490.9,-2270.7,-22229.4
2015-01-29 17:00:00,-1614.6,-11930.0,-12677.2,-6470.8,-2247.8,-8786.3,-1186.7,-10824.7,-80889.8,-7413.0,-39697.2,-1673.1,-14937.5,-72229.8,-53827.4,-9980.1,-3354.3,-6753.3,-5443.8,-56640.9,-2095.3,-1418.1999999999998,-1407.5,-1772.4,-803.7,-17750.9,-23003.800000000003,-30562.6,-7826.7,-9460.0,-6986.6,-4635.3,-2401.4,-22512.6
2015-01-29 18:00:00,-1640.2,-11673.4,-12964.5,-6916.0,-2211.0,-9043.7,-1252.3,-10646.1,-81294.9,-7246.0,-42574.1,-1630.0,-15017.0,-77529.7,-57005.0,-10120.7,-3371.1,-6666.1,-5490.5,-57231.0,-2036.2,-1438.2,-1359.1,-1755.3,-814.5,-17400.0,-22877.2,-30379.2,-8745.7,-9786.2,-7045.9,-4578.3,-2430.1,-22143.9
2015-01-29 19:00:00,-1631.0,-10963.4,-12432.3,-6879.1,-2171.3,-8735.3,-1243.8,-10539.9,-79012.4,-6822.799999999999,-44589.4,-1578.2,-14866.1,-76647.5,-56626.2,-10004.5,-3355.4,-6557.5,-5303.2,-55803.00000000001,-1959.4,-1454.3999999999999,-1315.5,-1740.4,-806.5,-16955.6,-22651.8,-30310.8,-9041.8,-9692.9,-7012.7,-4535.3,-2424.9,-21594.8
2015-01-29 20:00:00,-1567.4,-10239.3,-11759.4,-6564.8,-2086.5,-8254.3,-1202.6,-10122.8,-74030.2,-6408.299999999999,-44807.0,-1503.1,-14313.7,-72154.9,-54581.2,-9346.5,-3227.0,-6295.6,-5079.5,-52243.399999999994,-1835.3,-1405.6,-1237.0,-1686.3,-789.1,-16202.3,-22200.1,-29363.5,-8924.5,-9456.8,-6862.9,-4406.4,-2313.7,-20776.2
2015-01-29 21:00:00,-1425.7,-9560.7,-11123.3,-6255.2,-1988.1,-7995.9,-1162.1,-9473.0,-70269.5,-6058.2,-44005.5,-1393.7,-14342.4,-68328.6,-51643.0,-8469.9,-3233.5,-6019.4,-4826.0,-48139.6,-1647.9,-1371.3999999999999,-1124.2,-1664.8,-764.5,-15312.8,-21716.7,-27371.2,-8584.8,-8911.8,-6696.9,-4152.3,-2118.0,-19909.0
2015-01-29 22:00:00,-1203.9,-9475.1,-11403.6,-6073.1,-1866.3,-7876.2,-1093.3,-8879.6,-67386.3,-5631.3,-40989.9,-1289.3,-13954.8,-68936.0,-47798.299999999996,-7782.1,-2976.7,-5730.8,-4515.1,-42811.5,-1479.0,-1314.7,-1006.4,-1875.9,-730.0,-14344.8,-20992.5,-25313.2,-8131.9,-8085.0,-6575.9,-3949.9,-1977.2,-18894.4
2015-01-29 23:00:00,-951.9,-8889.8,-11386.3,-5645.5,-1659.3,-7524.2,-1009.5,-8401.0,-62329.2,-5236.9,-37032.8,-1199.8,-13345.6,-68696.7,-43519.200000000004,-6931.5,-2560.4,-5434.6,-4396.9,-37966.0,-1366.1,-1305.5,-906.3,-1913.9,-731.0,-13485.6,-20088.300000000003,-23431.5,-7268.3,-7343.1,-6384.3,-3756.2,-1835.5,-17882.9
2015-01-30 00:00:00,-795.6,-8774.1,-11016.3,-5130.5,-1549.9,-7546.2,-844.0,-8395.2,-60680.3,-4989.299999999999,-33198.8,-1191.7,-13103.8,-66399.2,-40641.0,-6276.6,-2330.8,-5193.4,-4173.8,-36358.6,-1365.3,-1279.1,-894.8,-1695.5,-692.8,-12854.9,-18743.300000000003,-22944.9,-6372.7,-7200.9,-6191.1,-3784.1,-1825.3,-17099.3
2015-01-30 01:00:00,-684.9,-8392.2,-10506.9,-4770.8,-1420.0,-7384.7,-755.5,-8406.5,-58114.7,-4781.5,-30345.5,-1160.0,-12910.1,-64844.9,-38816.700000000004,-6189.3,-2242.5,-4967.6,-3936.7,-33291.7,-1331.4,-1258.4,-868.2,-1514.4,-622.2,-12257.8,-18226.4,-21805.2,-5845.3,-6937.4,-5754.0,-3636.4,-1726.3,-16712.9
2015-01-30 02:00:00,-632.2,-8124.4,-10083.1,-4572.0,-1345.3,-7191.6,-700.0,-8279.5,-56752.0,-4684.6,-28558.5,-1143.4,-12826.1,-63372.3,-37636.0,-5948.2,-2186.7,-4714.8,-3771.4,-31409.600000000002,-1316.3,-1212.0,-854.0,-1362.0,-569.7,-11856.5,-17933.1,-21051.1,-5554.5,-6819.1,-5356.1,-3545.0,-1673.8,-16485.7
2015-01-30 03:00:00,-609.5,-7956.4,-9810.8,-4481.6,-1315.6,-7060.8,-670.1,-8133.2,-56622.9,-4666.7,-27690.7,-1143.0,-12899.8,-60715.4,-36063.3,-5788.0,-2149.2,-4590.3,-3677.8,-30477.1,-1323.9,-1205.1,-866.1,-1272.6,-541.8,-11667.4,-17795.5,-20755.7,-5385.7,-6774.7,-5072.0,-3522.4,-1654.3,-16460.8
2015-01-30 04:00:00,-618.7,-8226.2,-9762.0,-4481.3,-1327.9,-6854.2,-663.0,-8205.2,-57553.1,-4723.1,-27395.5,-1180.0,-13242.3,-60133.5,-34749.6,-5844.5,-2173.1,-4681.4,-3633.0,-30391.500000000007,-1388.2,-1169.1999999999998,-911.3,-1238.8,-527.1,-11640.0,-17854.7,-20827.1,-5347.7,-6833.5,-4945.7,-3584.2,-1663.1,-16647.800000000003
2015-01-30 05:00:00,-703.0,-9127.6,-10122.1,-4636.9,-1421.0,-7032.6,-689.3,-8642.4,-60555.2,-5007.8,-27984.8,-1321.2,-14105.0,-62967.6,-33800.0,-6335.4,-2284.5,-5050.6,-3645.8,-32290.1,-1636.5,-1180.5,-1045.7,-1251.1,-534.4,-12006.0,-18364.3,-21561.9,-5447.3,-7052.1,-5075.8,-3743.6,-1778.1,-17426.7
2015-01-30 06:00:00,-944.9,-10398.0,-11126.6,-5144.1,-1637.6,-7535.2,-769.1,-9723.4,-67815.3,-5775.4,-30707.5,-1498.5,-14603.9,-69921.1,-34774.8,-7247.2,-2562.1,-5875.9,-3852.7,-38661.100000000006,-1879.7,-1202.8,-1219.2,-1334.7,-580.4,-13197.8,-19833.199999999997,-24306.9,-5799.7,-7630.4,-5547.8,-4149.2,-2095.1,-19259.3
2015-01-30 07:00:00,-1275.3,-11268.0,-12015.9,-5729.7,-1866.5,-8327.8,-876.5,-10269.6,-74774.8,-6623.0,-35728.8,-1615.7,-14861.4,-75129.8,-40532.0,-7804.2,-2858.7,-6201.1,-4354.4,-46462.799999999996,-2018.3,-1301.5,-1334.0,-1359.8,-642.2,-15237.7,-21704.2,-26536.0,-6508.5,-8520.4,-6055.0,-4331.7,-2301.9,-21043.0
2015-01-30 08:00:00,-1389.7,-11585.7,-12397.6,-6154.3,-2044.1,-8767.2,-949.3,-10409.2,-77558.9,-6874.8,-39381.7,-1641.7,-14760.0,-76446.0,-47911.200000000004,-8467.2,-3042.2,-6273.3,-4662.8,-52074.5,-2064.6,-1384.1999999999998,-1376.5,-1460.5,-710.1,-16573.1,-22288.5,-27590.5,-7540.7,-8947.0,-6363.8,-4455.7,-2373.5,-21426.7
2015-01-30 09:00:00,-1397.7,-11703.3,-12481.9,-6336.5,-2118.0,-8829.7,-962.5,-10573.0,-78020.2,-6879.700000000001,-40970.6,-1645.3,-14589.1,-76434.9,-50035.799999999996,-8721.0,-3117.4,-6355.4,-4743.9,-55116.1,-2064.1,-1397.1,-1382.9,-1533.6,-746.7,-16987.6,-22108.3,-28310.1,-8079.8,-9093.4,-6521.4,-4520.1,-2377.7,-21356.6
2015-01-30 10:00:00,-1366.5,-11792.7,-12481.4,-6255.4,-2125.4,-8840.8,-960.9,-10574.0,-78981.7,-6912.1,-41909.0,-1638.3,-14498.7,-75816.2,-50775.8,-8848.7,-3102.8,-6407.6,-4817.1,-55723.6,-2049.4,-1389.2,-1366.0,-1561.9,-754.3,-17057.6,-21996.1,-28416.2,-8158.2,-9043.8,-6527.7,-4503.7,-2355.8,-21456.0
2015-01-30 11:00:00,-1331.4,-11674.4,-12560.1,-6133.7,-2115.3,-8737.6,-976.2,-10552.8,-79766.8,-6847.5,-41752.7,-1612.3,-14447.6,-75869.5,-50602.600000000006,-8908.699999999999,-3131.7,-6458.6,-4845.8,-55452.5,-2012.2,-1423.1000000000001,-1321.3,-1570.7,-749.9,-17048.6,-21804.8,-28651.3,-8220.4,-8899.5,-6480.0,-4508.6,-2355.8,-21380.100000000002
2015-01-30 12:00:00,-1321.8,-11339.4,-12355.9,-5950.4,-2087.8,-8460.0,-982.2,-10614.4,-79203.3,-6745.0,-41157.8,-1633.8,-14439.9,-75350.1,-50401.6,-8834.2,-3092.6,-6472.7,-4876.8,-52310.3,-2023.4,-1428.3,-1340.3,-1555.7,-740.1,-16863.2,-21667.7,-28654.6,-7915.5,-8824.3,-6366.6,-4470.6,-2327.3,-21209.1
2015-01-30 13:00:00,-1341.1,-11256.9,-12360.7,-5865.7,-2136.3,-8475.7,-976.6,-10633.3,-78447.5,-6736.6,-40954.5,-1624.5,-14440.2,-74123.9,-50599.200000000004,-8484.3,-3006.3,-6403.5,-4846.7,-51486.899999999994,-2012.5,-1393.6999999999998,-1336.6,-1541.4,-726.8,-16901.6,-21570.1,-28926.7,-7693.4,-8836.3,-6256.2,-4482.9,-2358.6,-21128.600000000002
2015-01-30 14:00:00,-1357.8,-11218.7,-12253.0,-5801.5,-2124.4,-8430.7,-981.1,-10562.0,-77438.2,-6684.1,-39696.9,-1635.5,-14545.8,-72746.5,-50646.5,-8622.0,-2931.7,-6394.5,-4824.7,-52628.9,-2007.5,-1411.5,-1343.0,-1534.9,-719.8,-16872.8,-21695.9,-28701.0,-7788.6,-8746.0,-6145.4,-4464.3,-2303.2,-21173.2
2015-01-30 15:00:00,-1378.4,-11243.2,-12167.2,-5820.7,-2092.5,-8341.7,-990.6,-10642.5,-76668.5,-6596.9,-38925.5,-1665.7,-14769.4,-71320.2,-50598.2,-8606.199999999999,-2886.6,-6443.7,-4861.9,-52806.9,-2035.1,-1355.3999999999999,-1381.9,-1535.0,-723.1,-16799.5,-21764.8,-28562.1,-7649.6,-8666.0,-6168.0,-4452.5,-2276.4,-21497.8
2015-01-30 16:00:00,-1456.6,-11720.4,-12191.5,-5963.7,-2166.4,-8414.9,-1015.3,-10622.0,-77061.8,-6836.200000000001,-38712.6,-1679.6,-14907.5,-71184.3,-51355.9,-8851.0,-3043.6,-6609.6,-5041.2,-53705.1,-2104.4,-1368.4,-1415.6,-1622.9,-763.5,-17013.3,-22077.6,-29771.3,-7567.7,-8821.4,-6578.3,-4537.3,-2332.2,-21899.5
2015-01-30 17:00:00,-1590.4,-12113.1,-12831.9,-6398.7,-2323.6,-8793.1,-1140.1,-10801.7,-80673.8,-7384.299999999999,-39304.6,-1655.9,-14915.6,-72904.6,-55255.6,-9651.5,-3392.4,-6754.0,-5415.0,-57258.700000000004,-2090.1,-1398.5,-1403.2,-1732.1,-822.7,-17821.2,-22161.9,-30619.8,-7649.4,-9431.3,-7007.6,-4659.5,-2447.3,-22172.5
2015-01-30 18:00:00,-1615.2,-11877.1,-13085.7,-6804.5,-2288.3,-9030.6,-1206.4,-10645.6,-81091.7,-7229.9,-41811.2,-1618.5,-15000.9,-78071.3,-58320.4,-9769.199999999999,-3408.2,-6683.3,-5460.9,-57905.5,-2037.5,-1404.7,-1359.9,-1718.0,-832.6,-17497.3,-22057.5,-30512.6,-8528.8,-9703.7,-7063.5,-4615.8,-2475.3,-21824.2
2015-01-30 19:00:00,-1606.3,-11213.6,-12647.8,-6772.5,-2250.3,-8779.3,-1197.8,-10552.3,-79196.1,-6831.6,-43566.4,-1573.2,-14882.1,-77210.3,-57980.4,-9666.1,-3393.8,-6592.7,-5290.5,-56794.399999999994,-1968.8,-1429.8,-1320.5,-1705.6,-825.3,-17081.4,-21855.5,-30484.0,-8895.7,-9627.0,-7033.6,-4582.5,-2472.7,-21301.9
2015-01-30 20:00:00,-1544.7,-10534.8,-12088.3,-6488.2,-2169.0,-8373.5,-1156.0,-10180.5,-74988.2,-6440.7,-43757.7,-1507.0,-14417.3,-72675.2,-56038.0,-9103.6,-3274.4,-6369.6,-5085.8,-53760.10000000001,-1857.0,-1388.6000000000001,-1249.4,-1658.4,-809.5,-16371.3,-21440.5,-29708.1,-8800.9,-9430.9,-6895.3,-4476.5,-2377.6,-20519.7
2015-01-30 21:00:00,-1407.4,-9900.1,-11561.7,-6209.0,-2074.7,-8162.2,-1114.9,-9601.6,-71829.9,-6110.7,-43072.9,-1410.8,-14440.3,-68867.4,-53252.3,-8346.6,-3280.6,-6135.5,-4854.1,-50225.5,-1688.4,-1371.6999999999998,-1147.2,-1639.8,-786.9,-15533.9,-20998.2,-28081.6,-8453.8,-8978.5,-6742.3,-4268.2,-2210.6,-19692.600000000002
2015-01-30 22:00:00,-1192.6,-9822.9,-11798.6,-6045.7,-1958.1,-8071.4,-1045.3,-9072.8,-69415.1,-5707.0,-40476.7,-1319.3,-14100.6,-69238.0,-49605.4,-7754.0,-3042.0,-5891.4,-4569.5,-45671.50000000001,-1535.9,-1310.7,-1040.4,-1823.9,-755.3,-14622.6,-20333.2,-26411.7,-7972.5,-8292.4,-6631.2,-4103.7,-2091.3,-18723.4
2015-01-30 23:00:00,-948.5,-9275.7,-11786.5,-5659.4,-1759.8,-7779.5,-960.4,-8646.4,-65150.9,-5334.4,-37060.8,-1240.6,-13578.8,-68931.1,-45539.0,-7021.2,-2655.0,-5640.1,-4461.5,-41456.8,-1434.3,-1314.4,-949.8,-1857.0,-756.3,-13813.3,-19501.1,-24876.2,-7116.9,-7676.2,-6454.4,-3945.4,-1970.5,-17757.5
2015-01-31 00:00:00,-798.0,-8725.9,-10942.5,-5022.2,-1503.9,-7500.9,-845.1,-8240.9,-61196.6,-4998.6,-31765.5,-1207.2,-12919.9,-65762.9,-41409.200000000004,-6142.400000000001,-2264.3,-5184.4,-4204.2,-36254.200000000004,-1348.2,-1283.2,-854.9,-1668.0,-694.9,-12837.3,-18030.8,-22844.4,-5958.8,-7175.5,-6135.2,-3773.5,-1800.9,-16750.2
2015-01-31 01:00:00,-686.8,-8345.7,-10433.0,-4663.3,-1374.2,-7339.5,-756.5,-8252.2,-58647.9,-4790.6,-29156.9,-1175.5,-12726.2,-64070.4,-39578.600000000006,-6055.8,-2174.8,-4959.1,-3965.8,-33203.2,-1314.8,-1262.5,-826.8,-1486.7,-624.2,-12240.8,-17523.3,-21704.4,-5558.0,-6912.1,-5694.7,-3625.9,-1702.0,-16368.4
2015-01-31 02:00:00,-634.1,-8078.8,-10009.0,-4464.7,-1299.7,-7146.5,-700.8,-8125.2,-57292.8,-4693.8,-27518.7,-1158.9,-12642.1,-62444.8,-38396.0,-5821.6,-2118.3,-4706.8,-3799.6,-31329.400000000005,-1300.0,-1216.2,-811.9,-1334.2,-571.6,-11840.1,-17234.4,-20950.1,-5277.7,-6793.9,-5293.7,-3534.5,-1649.5,-16143.5
2015-01-31 03:00:00,-611.2,-7911.5,-9736.5,-4374.4,-1270.0,-7015.7,-670.9,-7978.9,-57162.1,-4675.9,-26718.4,-1158.5,-12715.9,-59647.6,-36818.1,-5666.1,-2080.2,-4582.6,-3705.4,-30400.0,-1307.3,-1209.0,-825.0,-1244.6,-543.6,-11651.2,-17097.2,-20654.9,-5145.4,-6749.4,-5007.2,-3512.0,-1629.9,-16117.900000000001
2015-01-31 04:00:00,-620.4,-8179.4,-9687.7,-4374.1,-1282.3,-6809.0,-663.7,-8050.9,-58082.9,-4732.2,-26441.4,-1195.6,-13058.5,-58926.6,-35500.0,-5720.299999999999,-2104.4,-4673.4,-3660.5,-30312.7,-1370.4,-1173.2,-873.3,-1210.9,-529.0,-11623.6,-17151.8,-20726.5,-5110.5,-6808.3,-4880.0,-3573.7,-1638.9,-16301.300000000001
2015-01-31 05:00:00,-705.1,-9075.6,-10048.0,-4529.4,-1375.3,-6987.6,-690.2,-8488.2,-61060.6,-5016.9,-26971.7,-1336.9,-13921.4,-61581.3,-34546.9,-6194.799999999999,-2217.6,-5041.7,-3673.5,-32199.600000000002,-1614.4,-1184.8,-1016.4,-1223.1,-536.3,-11989.0,-17645.6,-21461.9,-5183.1,-7026.8,-5011.2,-3733.0,-1753.8,-17067.9
2015-01-31 06:00:00,-947.7,-10338.6,-11053.0,-5035.7,-1591.5,-7490.7,-770.2,-9569.2,-68263.0,-5784.6,-29439.6,-1514.2,-14420.5,-68342.0,-35527.5,-7077.5,-2499.3,-5865.3,-3881.8,-38531.0,-1853.5,-1207.2,-1201.2,-1306.8,-582.3,-13179.0,-19070.5,-24208.7,-5475.7,-7604.6,-5487.3,-4138.5,-2070.8,-18874.0
2015-01-31 07:00:00,-1279.3,-11203.8,-11942.6,-5620.0,-1820.0,-8283.8,-877.9,-10115.4,-75168.9,-6632.3,-34006.1,-1631.5,-14678.1,-73534.6,-41313.5,-7618.6,-2800.2,-6189.9,-4386.6,-46288.5,-1989.7,-1306.2,-1323.2,-1331.9,-644.3,-15215.7,-20891.8,-26439.0,-6113.3,-8494.3,-5998.6,-4321.1,-2277.6,-20632.6
2015-01-31 08:00:00,-1394.1,-11519.9,-12324.6,-6043.7,-1997.3,-8723.5,-950.9,-10255.0,-77932.6,-6884.3,-37330.4,-1657.5,-14576.6,-75203.1,-48731.0,-8261.7,-2986.4,-6262.0,-4696.9,-51866.7,-2035.3,-1389.2,-1368.4,-1432.8,-712.2,-16549.1,-21463.1,-27493.9,-7035.5,-8920.6,-6309.8,-4445.1,-2349.3,-21011.2
2015-01-31 09:00:00,-1402.1,-11636.8,-12408.9,-6225.7,-2071.1,-8786.0,-964.1,-10418.9,-78390.2,-6889.1,-38777.8,-1661.0,-14405.7,-75569.6,-50867.4,-8509.2,-3062.8,-6344.0,-4778.5,-54886.799999999996,-2034.7,-1402.1999999999998,-1375.2,-1506.0,-748.8,-16963.2,-21288.0,-28213.8,-7469.0,-9066.9,-6468.8,-4509.4,-2353.5,-20942.199999999997
2015-01-31 10:00:00,-1370.8,-11725.6,-12408.5,-6144.6,-2078.4,-8797.2,-962.4,-10419.8,-79342.8,-6921.6,-39629.3,-1654.1,-14315.3,-74813.1,-51612.899999999994,-8633.6,-3047.9,-6395.9,-4852.3,-55487.9,-2020.2,-1394.3,-1357.3,-1534.3,-756.5,-17032.9,-21177.8,-28320.0,-7530.9,-9017.3,-6475.1,-4493.0,-2331.6,-21040.3
2015-01-31 11:00:00,-1335.6,-11607.9,-12487.1,-6023.2,-2068.4,-8693.9,-977.8,-10398.6,-80119.9,-6857.0,-39482.4,-1628.1,-14264.2,-75121.3,-51441.1,-8692.099999999999,-3077.2,-6446.8,-4881.2,-55215.0,-1983.6,-1428.2,-1310.0,-1543.0,-752.1,-17023.8,-20990.199999999997,-28555.4,-7559.9,-8873.2,-6427.2,-4498.0,-2331.6,-20965.1
2015-01-31 12:00:00,-1325.9,-11274.7,-12282.8,-5840.3,-2040.9,-8416.1,-983.9,-10460.3,-79560.0,-6754.4,-38938.2,-1649.6,-14256.5,-74857.0,-51240.3,-8620.4,-3037.5,-6460.8,-4912.5,-52086.399999999994,-1994.6,-1433.5,-1330.2,-1528.1,-742.2,-16838.7,-20855.9,-28558.8,-7257.4,-8798.0,-6312.8,-4459.9,-2303.0,-20796.0
2015-01-31 13:00:00,-1345.3,-11192.7,-12287.7,-5755.7,-2089.4,-8431.9,-978.2,-10479.2,-78810.8,-6746.0,-38756.4,-1640.2,-14256.7,-73381.9,-51438.1,-8282.4,-2950.0,-6391.8,-4882.1,-51274.700000000004,-1983.9,-1398.7,-1326.2,-1513.8,-729.0,-16877.0,-20762.0,-28831.0,-7127.4,-8810.0,-6201.4,-4472.1,-2334.4,-20716.9
2015-01-31 14:00:00,-1362.1,-11154.9,-12179.9,-5691.7,-2077.4,-8386.8,-982.8,-10407.8,-77810.7,-6693.6,-37620.8,-1651.3,-14362.4,-71849.6,-51483.5,-8414.800000000001,-2874.2,-6383.0,-4859.9,-52412.90000000001,-1979.0,-1416.5,-1332.9,-1507.2,-722.0,-16848.4,-20887.1,-28605.0,-7268.0,-8719.7,-6089.7,-4453.5,-2279.0,-20760.9
2015-01-31 15:00:00,-1382.8,-11179.3,-12094.0,-5710.9,-2045.6,-8297.7,-992.2,-10488.3,-77046.7,-6606.299999999999,-36920.1,-1681.5,-14586.1,-70330.0,-51435.3,-8399.1,-2828.4,-6432.0,-4897.3,-52588.49999999999,-2006.1,-1360.3999999999999,-1374.3,-1507.4,-725.2,-16775.1,-20953.0,-28466.0,-7227.2,-8639.8,-6112.5,-4441.8,-2252.2,-21080.0
2015-01-31 16:00:00,-1461.3,-11653.8,-12118.4,-5853.5,-2119.4,-8370.9,-1017.0,-10467.8,-77437.6,-6845.7,-36728.2,-1695.4,-14724.3,-70683.4,-52196.299999999996,-8635.9,-2987.9,-6597.5,-5077.8,-53479.899999999994,-2074.3,-1373.3000000000002,-1410.2,-1595.3,-765.7,-16988.6,-21256.1,-29676.0,-7183.7,-8795.1,-6526.1,-4526.5,-2308.0,-21476.199999999997
2015-01-31 17:00:00,-1595.5,-12044.7,-12759.0,-6287.6,-2276.3,-8749.3,-1142.1,-10647.5,-81024.1,-7393.9,-37275.4,-1671.7,-14732.3,-72972.3,-56113.6,-9411.0,-3341.7,-6741.7,-5453.9,-57011.200000000004,-2060.3,-1403.3999999999999,-1396.7,-1704.7,-825.0,-17795.5,-21340.0,-30524.7,-7248.1,-9404.7,-6958.8,-4648.7,-2423.1,-21746.5
2015-01-31 18:00:00,-1620.3,-11810.4,-13012.9,-6692.8,-2241.1,-8986.9,-1208.6,-10491.4,-81442.5,-7239.3,-39563.2,-1634.2,-14817.6,-78746.1,-59191.799999999996,-9527.7,-3357.7,-6671.1,-5499.9,-57657.1,-2008.8,-1409.8999999999999,-1350.3,-1690.7,-834.9,-17472.2,-21243.0,-30417.1,-7940.1,-9677.0,-7015.2,-4605.0,-2451.0,-21404.9
2015-01-31 19:00:00,-1611.4,-11150.9,-12574.9,-6660.8,-2203.2,-8735.1,-1200.0,-10398.1,-79563.6,-6841.1,-41164.7,-1588.9,-14698.7,-77735.1,-58847.0,-9428.199999999999,-3343.1,-6580.8,-5328.3,-56554.0,-1941.3,-1434.8999999999999,-1308.2,-1678.1,-827.6,-17057.0,-21049.1,-30388.4,-8220.8,-9600.2,-6984.8,-4571.8,-2448.4,-20890.600000000002
