,A,B,C,D,E,F1,G1,H1,I1,J1,K1,L,M,N,O,P,Q,H,G,F,K,I,J
2016-08-26 23:00:00,-28.739,-138.284,-77.861,-63.935,-57.54,-122.42,-65.524,-92.692,-22.713,-75.651,-97.458,-83.891,-181.381,-177.548,-131.852,-100.107,-582.415,-358.897,-279.745,-280.637,-131.852,-100.107,-582.415
2016-08-27 00:00:00,-31.848,-123.917,-81.874,-62.086,-60.553,-124.283,-61.954,-116.654,-22.843,-70.261,-100.794,-86.182,-162.044,-137.033,-129.345,-118.784,-558.032,-324.009,-255.148,-302.89,-129.345,-118.784,-558.032
2016-08-27 01:00:00,-38.254,-116.339,-82.855,-59.447,-62.622,-125.803,-59.172,-144.883,-26.332,-75.131,-101.224,-89.04,-150.416,-116.507,-127.472,-125.368,-535.72,-306.771,-251.879,-329.858,-127.472,-125.368,-535.72
2016-08-27 02:00:00,-34.596,-116.13,-84.679,-58.905,-60.649,-126.748,-58.651,-143.886,-23.671,-71.807,-117.116,-87.523,-149.628,-116.312,-126.974,-126.658,-532.061,-320.952,-245.105,-329.286,-126.974,-126.658,-532.061
2016-08-27 03:00:00,-33.62,-115.782,-95.272,-58.439,-60.725,-126.199,-58.339,-142.348,-22.815,-69.776,-115.096,-88.712,-149.507,-116.029,-126.405,-140.47,-530.276,-319.837,-242.097,-326.885,-126.405,-140.47,-530.276
2016-08-27 04:00:00,-33.59,-115.358,-100.146,-58.82,-61.797,-124.866,-58.55,-139.713,-22.799,-69.472,-107.22,-91.11,-150.586,-116.04,-125.994,-152.667,-529.937,-314.37,-242.857,-323.129,-125.994,-152.667,-529.937
2016-08-27 05:00:00,-33.527,-116.785,-93.945,-60.303,-62.991,-125.77,-59.166,-137.106,-22.813,-69.489,-101.039,-93.391,-152.535,-118.252,-126.709,-147.621,-534.685,-312.681,-244.838,-322.042,-126.709,-147.621,-534.685
2016-08-27 06:00:00,-31.65,-122.313,-87.881,-63.488,-64.253,-129.22,-60.06,-137.287,-22.216,-68.426,-95.041,-95.68,-157.548,-122.382,-131.09,-136.232,-543.717,-313.103,-248.19,-326.568,-131.09,-136.232,-543.717
2016-08-27 07:00:00,-29.008,-133.073,-92.596,-78.449,-67.76,-134.154,-68.375,-139.774,-20.459,-62.991,-89.229,-102.671,-184.222,-131.481,-137.265,-141.34,-611.741,-323.381,-267.672,-342.302,-137.265,-141.34,-611.741
2016-08-27 08:00:00,-26.482,-167.595,-82.806,-117.336,-74.596,-149.734,-87.209,-140.47,-18.745,-57.781,-108.283,-114.159,-258.061,-159.547,-163.25,-135.238,-800.733,-381.989,-334.587,-377.413,-163.25,-135.238,-800.733
2016-08-27 09:00:00,-24.058,-257.903,-66.967,-170.424,-97.633,-208.409,-128.198,-140.381,-17.084,-52.802,-123.169,-161.158,-366.359,-239.841,-225.923,-106.128,-1247.384,-524.168,-436.245,-476.988,-225.923,-106.128,-1247.384
2016-08-27 10:00:00,-21.592,-340.692,-53.408,-205.206,-132.75,-281.239,-182.839,-139.388,-15.316,-48.09,-139.013,-222.335,-469.61,-312.349,-332.549,-79.664,-1938.645,-673.696,-533.016,-603.467,-332.549,-79.664,-1938.645
2016-08-27 11:00:00,-20.361,-333.368,-48.119,-207.713,-154.647,-275.119,-188.722,-146.046,-14.613,-46.858,-146.957,-257.447,-489.646,-296.012,-340.963,-70.609,-2080.906,-700.416,-551.118,-609.887,-340.963,-70.609,-2080.906
2016-08-27 12:00:00,-21.036,-328.553,-48.115,-208.076,-151.396,-279.5,-188.171,-173.389,-15.287,-48.478,-137.965,-251.78,-489.453,-295.598,-335.097,-70.845,-2073.945,-685.343,-553.217,-641.06,-335.097,-70.845,-2073.945
2016-08-27 13:00:00,-22.286,-338.27,-48.548,-210.603,-142.882,-278.405,-189.698,-170.614,-16.245,-50.594,-124.285,-232.978,-494.484,-308.969,-342.436,-71.623,-2089.831,-666.232,-561.323,-638.716,-342.436,-71.623,-2089.831
2016-08-27 14:00:00,-23.402,-343.4,-48.981,-213.217,-143.241,-275.317,-195.961,-161.629,-17.047,-52.418,-110.341,-232.298,-505.177,-304.081,-349.381,-72.405,-2125.53,-646.72,-574.642,-632.908,-349.381,-72.405,-2125.53
2016-08-27 15:00:00,-24.3,-310.001,-51.604,-212.016,-143.151,-272.274,-199.717,-169.801,-17.719,-54.033,-96.328,-231.458,-502.323,-276.546,-326.516,-78.545,-2154.982,-604.332,-574.075,-641.792,-326.516,-78.545,-2154.982
2016-08-27 16:00:00,-25.214,-271.041,-55.718,-200.872,-142.507,-271.124,-189.93,-161.479,-18.404,-55.673,-92.587,-230.411,-472.286,-246.197,-284.366,-87.085,-2085.012,-569.195,-546.363,-622.533,-284.366,-87.085,-2085.012
2016-08-27 17:00:00,-26.145,-237.056,-55.361,-183.136,-141.024,-263.737,-173.63,-150.636,-19.102,-57.336,-90.413,-218.242,-434.0,-218.032,-247.259,-87.366,-1935.254,-526.688,-510.438,-588.002,-247.259,-87.366,-1935.254
2016-08-27 18:00:00,-27.093,-226.78,-52.291,-163.083,-113.973,-252.804,-154.093,-134.03,-19.813,-59.026,-88.263,-189.141,-395.718,-209.011,-231.004,-83.233,-1744.513,-486.415,-474.557,-540.928,-231.004,-83.233,-1744.513
2016-08-27 19:00:00,-28.058,-229.56,-49.309,-143.732,-113.99,-248.215,-134.053,-113.239,-20.537,-60.739,-86.139,-187.809,-350.828,-210.996,-232.307,-79.201,-1539.296,-484.944,-432.103,-495.507,-232.307,-79.201,-1539.296
2016-08-27 20:00:00,-28.491,-235.11,-46.415,-124.909,-113.538,-256.229,-114.142,-89.725,-20.353,-62.476,-80.809,-185.346,-304.35,-214.345,-236.807,-75.266,-1313.427,-480.499,-387.179,-460.096,-236.807,-75.266,-1313.427
2016-08-27 21:00:00,-24.545,-236.38,-43.608,-128.377,-109.149,-264.37,-118.206,-71.277,-17.086,-55.231,-73.655,-176.947,-302.773,-214.798,-237.668,-71.434,-1283.118,-465.399,-375.089,-453.853,-237.668,-71.434,-1283.118
2016-08-27 22:00:00,-20.893,-237.232,-40.889,-119.157,-103.327,-272.64,-111.431,-67.361,-14.103,-48.221,-66.834,-166.408,-281.014,-215.251,-237.545,-67.702,-1212.72,-448.492,-343.338,-451.432,-237.545,-67.702,-1212.72
2016-08-27 23:00:00,-17.34,-200.725,-38.427,-105.371,-99.444,-262.774,-115.869,-87.861,-15.259,-49.753,-69.173,-158.337,-252.649,-201.484,-203.254,-72.559,-1157.337,-428.994,-317.661,-466.504,-203.254,-72.559,-1157.337
2016-08-28 00:00:00,-16.951,-167.429,-38.767,-85.085,-99.397,-226.248,-130.246,-119.25,-22.964,-65.885,-81.201,-157.159,-214.769,-195.901,-157.252,-89.537,-1047.249,-434.261,-303.619,-475.743,-157.252,-89.537,-1047.249
2016-08-28 01:00:00,-16.521,-151.86,-39.009,-76.234,-96.791,-236.825,-135.972,-157.349,-30.121,-72.829,-105.211,-170.605,-197.595,-190.25,-134.685,-98.154,-1161.42,-466.065,-300.545,-530.146,-134.685,-98.154,-1161.42
2016-08-28 02:00:00,-16.473,-147.652,-39.14,-74.915,-112.124,-210.676,-137.869,-156.737,-29.884,-81.858,-94.28,-169.361,-191.557,-189.761,-135.404,-98.457,-1059.16,-453.402,-303.299,-505.282,-135.404,-98.457,-1059.16
2016-08-28 03:00:00,-16.437,-149.639,-38.919,-75.125,-109.283,-204.856,-153.55,-155.98,-29.551,-81.624,-89.531,-167.774,-191.901,-205.801,-134.369,-98.195,-1034.866,-463.106,-303.075,-514.386,-134.369,-98.195,-1034.866
2016-08-28 04:00:00,-16.612,-152.408,-38.485,-76.476,-103.321,-204.611,-161.567,-153.5,-28.988,-77.356,-89.346,-165.256,-195.099,-221.642,-132.761,-97.808,-1035.188,-476.244,-301.442,-519.679,-132.761,-97.808,-1035.188
2016-08-28 05:00:00,-17.156,-155.112,-39.008,-78.046,-98.105,-204.486,-150.151,-151.041,-28.429,-73.7,-89.067,-162.756,-199.352,-215.205,-134.017,-98.176,-1032.51,-467.027,-301.481,-505.678,-134.017,-98.176,-1032.51
2016-08-28 06:00:00,-17.891,-157.812,-40.159,-79.668,-93.026,-194.616,-139.028,-148.812,-28.477,-70.135,-84.148,-162.855,-204.166,-197.87,-137.162,-99.895,-981.764,-444.872,-302.777,-482.456,-137.162,-99.895,-981.764
2016-08-28 07:00:00,-20.78,-165.799,-41.567,-86.222,-88.082,-181.252,-150.141,-151.142,-29.125,-66.659,-77.393,-165.701,-216.204,-198.712,-140.52,-102.222,-891.962,-441.807,-311.988,-482.535,-140.52,-102.222,-891.962
2016-08-28 08:00:00,-26.905,-180.25,-45.235,-96.398,-99.722,-168.221,-129.516,-152.905,-29.193,-70.92,-70.92,-166.178,-242.07,-184.566,-150.451,-105.914,-806.463,-421.664,-342.183,-450.642,-150.451,-105.914,-806.463
2016-08-28 09:00:00,-38.756,-221.687,-61.136,-138.239,-112.737,-155.678,-103.455,-153.1,-29.042,-79.994,-64.721,-165.188,-332.156,-148.399,-209.359,-123.982,-724.872,-378.308,-441.193,-412.233,-209.359,-123.982,-724.872
2016-08-28 10:00:00,-54.743,-292.527,-90.566,-192.497,-125.716,-143.486,-86.458,-151.657,-28.826,-88.716,-58.776,-162.435,-463.833,-112.094,-293.455,-200.83,-649.69,-333.305,-581.376,-381.6,-293.455,-200.83,-649.69
2016-08-28 11:00:00,-57.892,-347.325,-89.119,-227.92,-135.113,-133.117,-85.466,-153.928,-29.979,-97.827,-55.276,-168.292,-538.127,-96.436,-290.232,-198.125,-613.348,-320.005,-665.933,-372.512,-290.232,-198.125,-613.348
2016-08-28 12:00:00,-57.892,-350.867,-91.29,-224.941,-129.476,-130.414,-86.263,-169.929,-36.061,-95.067,-57.352,-201.857,-531.353,-97.664,-294.889,-199.952,-653.991,-356.872,-662.481,-386.606,-294.889,-199.952,-653.991
2016-08-28 13:00:00,-58.404,-335.709,-90.485,-215.97,-114.732,-138.274,-87.066,-181.769,-36.473,-85.004,-60.455,-201.583,-501.742,-100.096,-293.404,-200.458,-696.17,-362.134,-623.219,-407.109,-293.404,-200.458,-696.17
2016-08-28 14:00:00,-59.285,-321.335,-88.861,-214.733,-98.983,-146.353,-90.712,-171.226,-34.645,-75.19,-63.006,-187.783,-497.146,-102.555,-290.848,-197.033,-720.678,-353.345,-606.981,-408.291,-290.848,-197.033,-720.678
2016-08-28 15:00:00,-59.775,-321.404,-87.321,-216.724,-88.159,-153.297,-99.321,-178.031,-36.02,-65.953,-64.858,-192.921,-497.678,-111.977,-288.557,-193.13,-743.007,-369.755,-599.651,-430.649,-288.557,-193.13,-743.007
2016-08-28 16:00:00,-57.697,-319.835,-86.764,-215.3,-86.418,-160.406,-104.906,-166.649,-35.702,-62.46,-66.735,-190.291,-495.791,-129.177,-291.788,-191.243,-765.676,-386.203,-593.953,-431.961,-291.788,-191.243,-765.676
2016-08-28 17:00:00,-52.009,-318.269,-87.778,-212.352,-84.532,-167.672,-100.726,-156.15,-34.16,-60.725,-68.638,-181.811,-493.952,-131.216,-288.028,-199.931,-788.667,-381.665,-588.837,-424.548,-288.028,-199.931,-788.667
2016-08-28 18:00:00,-44.875,-271.458,-83.301,-182.768,-82.664,-175.103,-96.629,-139.462,-31.681,-59.016,-70.569,-164.906,-418.076,-125.394,-273.293,-189.162,-812.014,-360.869,-508.774,-411.195,-273.293,-189.162,-812.014
2016-08-28 19:00:00,-37.755,-257.811,-80.416,-177.787,-80.816,-182.691,-92.617,-120.142,-27.225,-57.331,-72.528,-138.529,-414.346,-119.703,-264.013,-177.486,-835.718,-330.76,-498.902,-395.45,-264.013,-177.486,-835.718
2016-08-28 20:00:00,-30.766,-256.293,-83.271,-175.381,-74.13,-190.445,-88.69,-99.969,-21.615,-54.042,-72.976,-107.754,-408.7,-114.143,-271.432,-178.49,-832.612,-294.873,-484.357,-379.103,-271.432,-178.49,-832.612
2016-08-28 21:00:00,-30.714,-249.799,-86.178,-168.647,-64.739,-172.169,-84.849,-85.658,-16.855,-48.877,-60.994,-90.443,-389.099,-108.714,-278.954,-183.345,-696.009,-260.151,-454.831,-342.676,-278.954,-183.345,-696.009
2016-08-28 22:00:00,-28.94,-235.227,-89.133,-157.438,-55.982,-147.844,-81.093,-82.206,-15.606,-43.97,-50.086,-86.663,-363.519,-103.419,-286.578,-188.263,-571.633,-240.168,-423.095,-311.143,-286.578,-188.263,-571.633
2016-08-28 23:00:00,-26.152,-194.037,-80.492,-131.06,-56.909,-125.793,-88.976,-85.387,-15.014,-44.975,-53.496,-91.568,-305.38,-121.572,-257.708,-161.519,-590.313,-266.636,-365.37,-300.157,-257.708,-161.519,-590.313
