,A,B,C,D,E,F1,G1,H1,I1,J1,K1,L,M,N,O,P,Q,H,G,F,K,I,J
2016-01-05 12:00:00,-4.49,-125.292,-28.28,-64.208,-90.863,-0.564,-19.716,-26.839,-14.479,-35.363,-42.947,-16.541,-14.237,-69.472,-137.723,-75.118,-227.114,-128.96,-64.08,-47.12,-137.723,-75.118,-227.114
2016-01-05 13:00:00,-4.436,-102.812,-24.21,-43.896,-82.832,-0.565,-20.891,-28.538,-15.112,-29.5,-42.868,-20.324,-25.211,-75.922,-112.443,-67.664,-614.696,-139.114,-69.824,-49.994,-112.443,-67.664,-614.696
2016-01-05 14:00:00,-4.479,-82.553,-19.916,-41.622,-93.885,-0.566,-24.171,-37.758,-20.782,-43.82,-50.048,-12.155,-12.221,-129.015,-73.243,-100.48,-383.175,-191.217,-76.823,-62.495,-73.243,-100.48,-383.175
2016-01-05 15:00:00,-8.069,-76.48,-22.607,-63.573,-100.9,-0.567,-34.387,-47.529,-21.738,-41.338,-54.982,-34.21,-58.777,-128.453,-113.295,-73.659,-272.095,-217.645,-121.853,-82.483,-113.295,-73.659,-272.095
2016-01-05 16:00:00,-12.706,-95.889,-56.974,-40.464,-92.382,-0.566,-44.782,-58.041,-20.459,-38.798,-57.48,-36.391,-62.21,-118.11,-90.027,-68.965,-267.51,-211.982,-121.466,-103.39,-90.027,-68.965,-267.51
2016-01-05 17:00:00,-16.404,-93.046,-40.736,-21.244,-81.582,-0.565,-55.659,-68.828,-17.02,-34.589,-60.211,-30.836,-49.067,-103.546,-37.156,-63.934,-342.065,-194.593,-100.676,-125.052,-37.156,-63.934,-342.065
2016-01-05 18:00:00,-13.871,-60.188,-26.876,-34.021,-60.417,-0.565,-52.375,-61.573,-11.317,-24.907,-58.323,-25.207,-37.174,-79.066,-53.925,-51.574,-326.168,-162.596,-73.397,-114.513,-53.925,-51.574,-326.168
2016-01-05 19:00:00,-5.26,-33.99,-22.814,-34.573,-51.544,-0.564,-35.623,-38.105,-3.885,-26.59,-48.757,-19.431,-26.309,-37.436,-61.71,-56.491,-258.485,-105.624,-56.783,-74.292,-61.71,-56.491,-258.485
2016-01-05 20:00:00,-2.319,-15.051,-18.34,-23.934,-48.301,-0.564,-16.997,-9.95,-1.314,-25.635,-33.726,-13.373,-16.31,-15.638,-48.792,-53.298,-198.655,-62.737,-43.258,-27.511,-48.792,-53.298,-198.655
2016-01-05 21:00:00,-2.162,-12.756,-14.099,-15.247,-43.881,-0.56,-3.584,-5.622,-1.308,-24.042,-15.033,-7.984,-6.346,-15.897,-31.361,-45.336,-146.69,-38.914,-31.695,-9.765,-31.361,-45.336,-146.69
2016-01-05 22:00:00,-2.363,-9.244,-11.848,-9.231,-23.845,-0.55,-3.063,-6.901,-1.374,-14.193,-5.369,-8.071,-6.432,-15.9,-17.765,-17.265,-104.909,-29.34,-21.999,-10.514,-17.765,-17.265,-104.909
2016-01-05 23:00:00,-2.518,-8.214,-12.136,-8.749,-9.008,-3.077,-5.135,-7.323,-1.059,-5.755,-4.01,-8.126,-7.531,-14.934,-15.284,-7.017,-90.635,-27.07,-14.345,-15.535,-15.284,-7.017,-90.635
2016-01-06 00:00:00,-2.008,-8.664,-12.01,-7.477,-7.279,-8.152,-8.8,-7.924,-0.356,-5.454,-4.261,-8.179,-8.901,-13.099,-11.467,-17.046,-57.847,-25.539,-14.71,-24.876,-11.467,-17.046,-57.847
2016-01-06 01:00:00,-1.82,-8.848,-8.148,-6.756,-6.651,-10.776,-10.639,-8.296,-0.004,-3.517,-4.387,-8.252,-9.714,-12.064,-9.783,-11.39,-40.947,-24.703,-13.236,-29.712,-9.783,-11.39,-40.947
2016-01-06 02:00:00,-1.868,-8.806,-6.455,-6.671,-6.705,-10.833,-10.646,-8.294,-0.004,-3.708,-4.388,-8.299,-9.771,-11.946,-9.784,-9.592,-40.445,-24.633,-13.482,-29.773,-9.784,-9.592,-40.445
2016-01-06 03:00:00,-1.866,-8.765,-6.105,-6.587,-6.712,-10.778,-10.653,-8.276,-0.004,-4.037,-4.389,-8.346,-9.787,-11.829,-9.485,-9.017,-39.945,-24.563,-13.828,-29.707,-9.485,-9.017,-39.945
2016-01-06 04:00:00,-1.863,-8.723,-5.904,-6.504,-6.707,-10.724,-10.659,-8.249,-0.004,-4.394,-4.389,-8.393,-9.742,-11.712,-9.155,-8.933,-39.448,-24.494,-14.141,-29.632,-9.155,-8.933,-39.448
2016-01-06 05:00:00,-1.857,-8.994,-5.818,-6.958,-6.692,-10.674,-10.59,-8.199,-0.004,-4.771,-4.36,-8.354,-9.627,-13.898,-10.22,-9.025,-47.709,-26.612,-14.402,-29.463,-10.22,-9.025,-47.709
2016-01-06 06:00:00,-1.851,-11.461,-5.832,-7.822,-8.206,-10.624,-10.514,-8.15,-0.004,-5.163,-4.315,-8.316,-9.513,-17.035,-15.056,-9.212,-59.629,-29.666,-14.68,-29.288,-15.056,-9.212,-59.629
2016-01-06 07:00:00,-2.388,-14.226,-6.352,-8.735,-11.131,-10.574,-10.246,-8.133,-0.004,-6.836,-4.27,-7.893,-13.661,-20.493,-22.455,-10.421,-72.875,-32.655,-20.501,-28.954,-22.455,-10.421,-72.875
2016-01-06 08:00:00,-3.025,-17.29,-8.072,-9.699,-15.846,-11.331,-9.713,-8.554,-0.247,-8.817,-3.889,-9.543,-22.363,-23.374,-31.233,-14.169,-83.355,-36.806,-31.427,-29.597,-31.233,-14.169,-83.355
2016-01-06 09:00:00,-4.324,-20.09,-15.538,-11.631,-23.332,-16.251,-11.395,-6.719,-4.098,-17.959,-4.862,-33.674,-43.875,-22.056,-40.719,-22.05,-70.156,-60.592,-65.933,-34.366,-40.719,-22.05,-70.156
2016-01-06 10:00:00,-5.862,-21.801,-29.153,-13.483,-29.067,-44.164,-29.395,-3.403,-12.242,-11.556,-13.896,-68.456,-102.278,-36.993,-51.318,-49.073,-134.129,-119.346,-126.075,-76.963,-51.318,-49.073,-134.129
2016-01-06 11:00:00,-7.534,-13.636,-30.447,-11.151,-33.363,-92.574,-62.761,-0.132,-14.811,-12.562,-35.73,-86.954,-156.686,-50.529,-45.178,-64.515,-121.121,-173.212,-184.058,-155.466,-45.178,-64.515,-121.121
2016-01-06 12:00:00,-6.639,-55.766,-30.067,-14.157,-38.344,-118.165,-38.83,-0.074,-13.887,-31.996,-54.219,-28.858,-144.59,-42.55,-36.566,-66.178,-116.814,-125.627,-190.472,-157.069,-36.566,-66.178,-116.814
2016-01-06 13:00:00,-6.583,-42.444,-32.827,-24.714,-44.042,-87.357,-23.751,-0.074,-14.256,-25.544,-29.002,-50.28,-116.999,-47.136,-35.978,-65.212,-154.232,-126.417,-156.799,-111.182,-35.978,-65.212,-154.232
2016-01-06 14:00:00,-7.634,-49.091,-37.901,-15.369,-66.48,-79.44,-47.623,-0.074,-19.991,-18.926,-33.035,-78.565,-158.772,-75.606,-60.673,-75.474,-218.959,-187.206,-197.689,-127.136,-60.673,-75.474,-218.959
2016-01-06 15:00:00,-10.816,-77.463,-39.369,-40.817,-46.885,-108.57,-41.477,-0.074,-20.633,-15.019,-71.546,-57.351,-125.786,-106.194,-105.486,-83.044,-285.326,-235.091,-161.439,-150.121,-105.486,-83.044,-285.326
2016-01-06 16:00:00,-14.635,-112.352,-40.66,-41.003,-35.621,-73.358,-32.728,-0.073,-19.438,-16.101,-52.193,-42.674,-119.1,-139.095,-104.616,-83.805,-360.473,-233.962,-154.639,-106.159,-104.616,-83.805,-360.473
2016-01-06 17:00:00,-19.029,-116.864,-41.971,-35.521,-35.56,-38.377,-26.487,-0.072,-17.635,-19.051,-38.487,-30.425,-109.009,-124.604,-100.399,-85.066,-325.532,-193.516,-145.696,-64.936,-100.399,-85.066,-325.532
2016-01-06 18:00:00,-15.904,-92.097,-35.813,-28.616,-35.779,-46.76,-20.721,-0.07,-13.231,-15.963,-27.856,-20.15,-73.299,-108.058,-78.84,-79.765,-281.488,-156.064,-102.493,-67.551,-78.84,-79.765,-281.488
2016-01-06 19:00:00,-8.733,-59.244,-29.735,-21.031,-37.486,-48.502,-15.644,-0.069,-5.466,-12.065,-19.151,-11.984,-82.032,-68.53,-58.486,-64.022,-207.256,-99.665,-99.562,-64.215,-58.486,-64.022,-207.256
2016-01-06 20:00:00,-3.229,-16.91,-18.0,-13.502,-27.996,-33.255,-11.279,-0.068,-1.568,-8.711,-12.072,-5.927,-71.865,-24.48,-46.649,-40.256,-107.128,-42.48,-82.145,-44.601,-46.649,-40.256,-107.128
2016-01-06 21:00:00,-1.442,-4.554,-10.611,-6.877,-17.622,-20.877,-9.96,-0.067,-1.526,-5.902,-9.391,-5.349,-60.843,-8.705,-29.677,-21.949,-41.759,-23.444,-68.271,-30.904,-29.677,-21.949,-41.759
2016-01-06 22:00:00,-1.358,-3.441,-8.189,-6.397,-9.639,-13.255,-10.252,-0.067,-1.519,-3.638,-8.921,-5.703,-23.254,-5.964,-18.894,-15.137,-25.121,-20.589,-28.411,-23.574,-18.894,-15.137,-25.121
2016-01-06 23:00:00,-1.462,-4.958,-7.237,-6.154,-4.22,-19.597,-8.073,-0.579,-1.184,-3.283,-8.271,-4.271,-2.664,-8.638,-17.816,-13.527,-44.217,-21.18,-7.132,-28.249,-17.816,-13.527,-44.217
2016-01-07 00:00:00,-1.619,-6.447,-5.445,-5.579,-4.566,-32.151,-4.079,-1.602,-0.505,-2.863,-6.978,-1.522,-1.192,-11.143,-17.404,-10.678,-77.847,-19.643,-4.56,-37.832,-17.404,-10.678,-77.847
2016-01-07 01:00:00,-1.695,-7.214,-4.852,-5.402,-4.796,-21.958,-2.057,-2.15,-0.167,-2.661,-6.331,-0.153,-0.445,-7.568,-17.906,-9.209,-74.426,-14.052,-3.273,-26.165,-17.906,-9.209,-74.426
2016-01-07 02:00:00,-1.693,-7.251,-4.895,-5.49,-4.819,-19.748,-2.013,-2.201,-0.167,-2.672,-6.315,-0.154,-0.43,-7.239,-17.973,-9.164,-75.464,-13.708,-3.268,-23.962,-17.973,-9.164,-75.464
2016-01-07 03:00:00,-1.69,-7.258,-4.859,-5.449,-4.808,-19.126,-1.959,-2.207,-0.167,-2.68,-6.206,-0.154,-0.414,-8.076,-17.894,-9.12,-79.133,-14.436,-3.261,-23.292,-17.894,-9.12,-79.133
2016-01-07 04:00:00,-1.687,-7.208,-4.821,-5.358,-4.764,-19.107,-1.929,-2.199,-0.163,-2.673,-6.096,-0.154,-0.407,-8.992,-17.792,-9.076,-83.286,-15.243,-3.243,-23.235,-17.792,-9.076,-83.286
2016-01-07 05:00:00,-1.681,-7.161,-4.768,-5.318,-4.761,-19.43,-1.903,-2.106,-0.16,-2.664,-6.024,-0.154,-0.4,-10.086,-17.663,-10.29,-88.958,-16.264,-3.224,-23.438,-17.663,-10.29,-88.958
2016-01-07 06:00:00,-1.675,-7.116,-4.715,-5.348,-5.684,-19.985,-1.879,-2.552,-0.157,-2.655,-5.952,-0.155,-0.397,-11.243,-18.778,-12.561,-94.816,-17.35,-3.209,-24.416,-18.778,-12.561,-94.816
2016-01-07 07:00:00,-1.655,-7.072,-6.445,-6.711,-9.187,-21.304,-1.856,-4.822,-0.157,-3.463,-6.304,-0.157,-0.843,-14.117,-22.338,-15.058,-112.129,-20.578,-4.463,-27.983,-22.338,-15.058,-112.129
2016-01-07 08:00:00,-1.89,-8.384,-9.268,-9.69,-17.378,-27.457,-2.012,-11.213,-0.895,-5.811,-7.192,-0.264,-31.008,-19.029,-28.621,-17.181,-140.599,-26.485,-37.715,-40.682,-28.621,-17.181,-140.599
2016-01-07 09:00:00,-2.552,-13.346,-15.131,-16.439,-26.586,-35.683,-2.487,-18.745,-5.625,-12.076,-11.222,-9.612,-221.862,-47.169,-37.462,-18.089,-312.401,-68.003,-239.563,-56.915,-37.462,-18.089,-312.401
2016-01-07 10:00:00,-3.652,-46.359,-20.66,-29.267,-30.797,-71.831,-3.756,-16.12,-17.128,-29.557,-30.921,-38.407,-317.52,-32.985,-47.19,-21.168,-180.973,-102.313,-364.205,-91.707,-47.19,-21.168,-180.973
2016-01-07 11:00:00,-6.873,-37.025,-20.053,-51.442,-37.637,-88.021,-10.252,-15.491,-15.471,-35.071,-55.227,-61.877,-189.747,-30.59,-47.025,-38.737,-291.874,-147.694,-240.288,-113.765,-47.025,-38.737,-291.874
2016-01-07 12:00:00,-14.067,-36.364,-19.82,-33.869,-45.04,-87.964,-44.245,-16.198,-13.097,-32.088,-32.825,-59.231,-122.611,-62.553,-45.825,-35.841,-525.459,-154.609,-167.796,-148.407,-45.825,-35.841,-525.459
2016-01-07 13:00:00,-15.45,-38.605,-20.924,-24.22,-52.87,-87.078,-24.76,-19.775,-11.28,-28.943,-32.881,-52.072,-96.965,-89.792,-47.353,-45.122,-360.841,-174.745,-137.188,-131.613,-47.353,-45.122,-360.841
2016-01-07 14:00:00,-28.956,-38.605,-27.176,-36.49,-74.722,-105.408,-20.143,-31.996,-9.599,-32.917,-39.155,-72.819,-118.762,-65.3,-55.977,-67.353,-252.996,-177.274,-161.278,-157.547,-55.977,-67.353,-252.996
2016-01-07 15:00:00,-17.687,-63.801,-37.214,-76.744,-35.241,-116.874,-23.515,-44.128,-11.385,-34.835,-45.345,-99.45,-160.278,-42.599,-87.566,-83.659,-234.488,-187.393,-206.498,-184.517,-87.566,-83.659,-234.488
2016-01-07 16:00:00,-9.266,-97.265,-49.012,-49.61,-46.285,-121.237,-30.737,-58.206,-14.155,-32.506,-47.14,-93.555,-157.305,-37.79,-117.097,-94.128,-281.644,-178.485,-203.967,-210.18,-117.097,-94.128,-281.644
2016-01-07 17:00:00,-8.707,-133.24,-60.449,-23.556,-45.966,-125.011,-32.118,-61.46,-13.083,-29.846,-48.009,-87.12,-109.91,-49.502,-150.908,-82.251,-291.562,-184.632,-152.84,-218.589,-150.908,-82.251,-291.562
2016-01-07 18:00:00,-7.058,-136.023,-51.417,-24.466,-46.681,-102.918,-32.945,-39.48,-9.595,-25.408,-40.468,-61.271,-80.971,-48.795,-121.381,-71.174,-237.69,-150.534,-115.973,-175.343,-121.381,-71.174,-237.69
2016-01-07 19:00:00,-5.488,-72.712,-31.812,-22.358,-47.614,-78.442,-28.289,-17.714,-6.299,-22.339,-24.427,-22.216,-47.359,-36.009,-79.596,-51.452,-189.317,-82.652,-75.997,-124.445,-79.596,-51.452,-189.317
2016-01-07 20:00:00,-4.049,-21.48,-14.489,-16.979,-34.728,-47.153,-13.669,-5.523,-3.664,-22.303,-7.886,-6.379,-28.234,-25.162,-22.789,-23.688,-146.445,-39.427,-54.2,-66.346,-22.789,-23.688,-146.445
2016-01-07 21:00:00,-2.829,-11.844,-7.82,-12.339,-22.825,-25.447,-2.98,-4.322,-3.377,-19.05,-7.272,-7.274,-18.608,-16.254,-5.057,-15.274,-109.063,-30.8,-41.035,-32.748,-5.057,-15.274,-109.063
2016-01-07 22:00:00,-1.875,-11.263,-6.962,-8.438,-13.41,-17.439,-3.112,-4.67,-2.992,-8.481,-7.243,-7.368,-17.847,-9.285,-5.253,-13.767,-77.183,-23.896,-29.32,-25.221,-5.253,-13.767,-77.183
2016-01-07 23:00:00,-1.813,-8.921,-6.104,-7.841,-9.37,-12.006,-4.34,-4.974,-2.097,-1.555,-5.448,-5.535,-17.413,-8.743,-5.602,-10.332,-68.957,-19.726,-21.065,-21.32,-5.602,-10.332,-68.957
2016-01-08 00:00:00,-1.696,-2.995,-4.018,-6.149,-15.144,-4.572,-6.753,-5.603,-0.716,-2.457,-1.852,-1.857,-15.39,-9.051,-6.335,-3.448,-43.771,-12.76,-18.562,-16.928,-6.335,-3.448,-43.771
2016-01-08 01:00:00,-0.998,-0.032,-3.044,-5.335,-10.303,-0.855,-7.99,-8.805,-0.025,-2.984,-0.054,-0.018,-14.369,-9.161,-10.782,-0.006,-30.917,-9.233,-17.378,-17.65,-10.782,-0.006,-30.917
2016-01-08 02:00:00,-0.954,-0.034,-3.059,-5.862,-9.266,-0.853,-8.013,-8.748,-0.025,-2.963,-0.053,-0.018,-14.368,-8.933,-10.649,-0.005,-30.654,-9.004,-17.356,-17.614,-10.649,-0.005,-30.654
2016-01-08 03:00:00,-1.037,-0.035,-3.051,-5.992,-8.974,-0.851,-8.018,-8.401,-0.024,-2.886,-0.053,-0.018,-14.366,-8.69,-10.047,-0.004,-30.393,-8.761,-17.276,-17.27,-10.047,-0.004,-30.393
2016-01-08 04:00:00,-1.131,-0.036,-2.999,-5.992,-8.965,-0.848,-7.933,-8.264,-0.024,-2.796,-0.052,-0.018,-14.171,-8.597,-9.983,-0.004,-30.133,-8.667,-16.991,-17.045,-9.983,-0.004,-30.133
2016-01-08 05:00:00,-1.247,-0.037,-2.938,-5.87,-9.116,-0.845,-7.792,-8.308,-0.024,-3.23,-0.052,-0.018,-13.939,-9.385,-10.101,-0.004,-29.749,-9.454,-17.194,-16.945,-10.101,-0.004,-29.749
2016-01-08 06:00:00,-1.369,-0.037,-2.855,-5.716,-9.377,-0.842,-7.536,-9.508,-0.025,-4.224,-0.051,-0.017,-13.592,-13.055,-10.651,-0.003,-29.318,-13.123,-17.841,-17.885,-10.651,-0.003,-29.318
2016-01-08 07:00:00,-1.902,-0.038,-3.214,-5.648,-9.996,-0.793,-7.239,-8.274,-0.113,-5.753,-0.054,-0.122,-13.868,-18.919,-9.816,-0.003,-28.747,-19.095,-19.734,-16.305,-9.816,-0.003,-28.747
2016-01-08 08:00:00,-2.679,-0.827,-4.9,-5.606,-12.883,-0.006,-9.911,-7.819,-0.967,-7.499,-0.008,-4.348,-20.299,-26.276,-8.242,-0.475,-27.531,-30.633,-28.765,-17.735,-8.242,-0.475,-27.531
2016-01-08 09:00:00,-9.497,-15.239,-10.511,-4.331,-16.743,-24.666,-15.956,-2.403,-8.643,-9.318,-1.901,-12.293,-39.687,-36.898,-3.363,-3.491,-34.808,-51.092,-57.647,-43.026,-3.363,-3.491,-34.808
2016-01-08 10:00:00,-9.699,-67.192,-20.264,-2.51,-33.703,-92.826,-29.748,-0.346,-15.747,-11.081,-18.852,-21.602,-76.205,-50.761,-0.047,-10.407,-67.33,-91.214,-103.033,-122.92,-0.047,-10.407,-67.33
2016-01-08 11:00:00,-7.91,-98.918,-22.122,-0.251,-41.3,-95.158,-47.747,-0.361,-12.918,-9.834,-44.891,-33.144,-89.181,-33.565,-0.049,-20.457,-145.329,-111.601,-111.932,-143.265,-0.049,-20.457,-145.329
2016-01-08 12:00:00,-19.338,-91.994,-19.618,-0.024,-41.273,-71.128,-41.281,-0.361,-8.809,-7.633,-49.847,-37.45,-73.523,-22.658,-0.049,-26.595,-264.408,-109.955,-89.964,-112.771,-0.049,-26.595,-264.408
2016-01-08 13:00:00,-15.378,-84.988,-16.942,-0.023,-40.857,-56.172,-32.806,-0.362,-5.454,-6.788,-46.658,-38.677,-59.013,-30.844,-0.049,-27.318,-313.584,-116.179,-71.256,-89.341,-0.049,-27.318,-313.584
2016-01-08 14:00:00,-9.839,-98.975,-16.215,-0.023,-49.458,-43.315,-29.19,-0.363,-5.058,-9.403,-61.849,-56.841,-59.446,-59.273,-0.049,-36.795,-474.041,-177.963,-73.906,-72.868,-0.049,-36.795,-474.041
2016-01-08 15:00:00,-8.259,-135.737,-24.404,-0.023,-54.837,-50.102,-35.192,-0.361,-8.72,-18.722,-86.721,-69.417,-112.711,-81.846,-0.048,-44.401,-519.133,-237.984,-140.152,-85.655,-0.048,-44.401,-519.133
2016-01-08 16:00:00,-8.854,-140.804,-26.507,-0.023,-56.884,-70.208,-65.641,-0.359,-11.244,-21.355,-82.27,-83.249,-160.29,-80.798,-0.048,-54.997,-223.388,-246.316,-192.889,-136.209,-0.048,-54.997,-223.388
2016-01-08 17:00:00,-10.244,-131.297,-15.512,-0.024,-58.655,-57.497,-64.608,-0.358,-7.642,-20.605,-76.116,-85.797,-102.828,-66.037,-0.048,-63.716,-184.676,-227.95,-131.075,-122.463,-0.048,-63.716,-184.676
2016-01-08 18:00:00,-9.118,-106.233,-7.585,-0.026,-48.289,-35.111,-31.916,-0.356,-4.903,-14.357,-59.192,-70.818,-68.751,-43.103,-0.048,-47.724,-144.883,-173.113,-88.011,-67.383,-0.048,-47.724,-144.883
2016-01-08 19:00:00,-7.402,-48.634,-4.985,-0.027,-36.805,-17.242,-24.208,-0.354,-2.802,-9.122,-34.121,-36.492,-53.791,-28.606,-0.048,-18.634,-107.484,-99.219,-65.715,-41.804,-0.048,-18.634,-107.484
2016-01-08 20:00:00,-5.865,-10.348,-2.826,-0.028,-22.124,-5.317,-19.512,-0.352,-1.634,-5.417,-13.285,-21.828,-39.503,-16.377,-0.048,-20.787,-74.078,-51.49,-46.553,-25.18,-0.048,-20.787,-74.078
2016-01-08 21:00:00,-4.506,-10.378,-1.521,-0.029,-11.94,-5.579,-14.908,-0.357,-1.126,-1.773,-9.034,-11.874,-27.713,-6.452,-0.047,-15.277,-46.872,-27.36,-30.613,-20.844,-0.047,-15.277,-46.872
2016-01-08 22:00:00,-3.326,-10.363,-1.576,-0.029,-8.182,-4.512,-12.188,-0.362,-1.071,-1.364,-9.171,-7.332,-22.425,-5.085,-0.046,-11.928,-25.865,-21.588,-24.86,-17.062,-0.046,-11.928,-25.865
2016-01-08 23:00:00,-3.193,-11.437,-3.134,-1.786,-6.735,-3.77,-11.094,-1.401,-1.005,-1.567,-8.278,-6.986,-20.591,-7.214,-1.307,-11.059,-30.125,-22.477,-23.163,-16.264,-1.307,-11.059,-30.125
2016-01-09 00:00:00,-2.627,-13.412,-6.129,-5.299,-5.45,-2.794,-8.57,-3.468,-0.728,-1.721,-5.785,-6.845,-15.784,-8.704,-3.831,-8.129,-39.116,-21.334,-18.233,-14.832,-3.831,-8.129,-39.116
2016-01-09 01:00:00,-2.365,-14.081,-7.552,-7.074,-4.952,-2.322,-7.083,-4.593,-0.607,-1.807,-4.557,-6.762,-13.473,-9.488,-5.328,-6.691,-44.835,-20.807,-15.887,-13.998,-5.328,-6.691,-44.835
2016-01-09 02:00:00,-2.358,-13.187,-7.202,-7.101,-5.16,-2.325,-6.63,-4.718,-0.625,-1.818,-4.403,-6.759,-13.591,-9.535,-5.527,-6.465,-45.881,-20.696,-16.035,-13.673,-5.527,-6.465,-45.881
2016-01-09 03:00:00,-2.334,-12.53,-6.796,-7.103,-5.199,-2.328,-6.291,-4.77,-0.64,-1.823,-4.2,-6.758,-13.584,-9.54,-5.604,-6.167,-45.866,-20.497,-16.047,-13.389,-5.604,-6.167,-45.866
2016-01-09 04:00:00,-2.293,-11.969,-6.359,-7.067,-5.108,-2.331,-5.98,-4.728,-0.637,-1.812,-3.933,-6.724,-13.412,-9.409,-5.604,-5.776,-45.313,-20.067,-15.861,-13.039,-5.604,-5.776,-45.313
2016-01-09 05:00:00,-2.252,-11.422,-5.936,-7.01,-5.074,-2.332,-5.677,-4.636,-0.616,-1.75,-3.673,-6.661,-13.185,-9.188,-5.588,-5.393,-45.201,-19.521,-15.551,-12.645,-5.588,-5.393,-45.201
2016-01-09 06:00:00,-2.213,-10.887,-5.527,-6.841,-5.068,-2.333,-5.93,-4.559,-0.594,-1.685,-3.421,-6.54,-12.946,-8.754,-5.539,-5.024,-45.236,-18.716,-15.225,-12.822,-5.539,-5.024,-45.236
2016-01-09 07:00:00,-2.174,-11.98,-5.572,-6.673,-5.063,-2.334,-7.574,-4.491,-0.57,-2.201,-3.504,-6.421,-14.345,-8.331,-5.49,-5.145,-56.78,-18.256,-17.116,-14.399,-5.49,-5.145,-56.78
2016-01-09 08:00:00,-2.135,-14.931,-6.157,-6.397,-7.529,-2.334,-9.418,-4.462,-0.634,-5.36,-4.878,-8.404,-18.066,-11.203,-5.441,-7.163,-86.085,-24.485,-24.06,-16.214,-5.441,-7.163,-86.085
2016-01-09 09:00:00,-2.168,-18.208,-6.771,-6.054,-11.346,-2.335,-13.46,-6.239,-1.265,-11.744,-6.479,-15.718,-27.618,-25.445,-5.463,-9.513,-149.859,-47.641,-40.627,-22.035,-5.463,-9.513,-149.859
2016-01-09 10:00:00,-1.857,-29.552,-8.218,-5.84,-20.448,-1.681,-19.572,-15.284,-4.011,-7.259,-10.994,-26.424,-55.118,-32.696,-1.263,-16.144,-214.039,-70.114,-66.389,-36.537,-1.263,-16.144,-214.039
2016-01-09 11:00:00,-0.553,-44.936,-11.078,-6.048,-28.565,-0.02,-28.081,-21.515,-3.599,-21.487,-18.208,-28.596,-56.658,-18.944,-0.313,-26.736,-207.178,-65.748,-81.743,-49.616,-0.313,-26.736,-207.178
2016-01-09 12:00:00,-0.142,-60.282,-14.739,-6.165,-13.237,-3.568,-41.152,-17.373,-8.673,-11.773,-27.706,-36.264,-55.899,-65.351,-0.785,-40.683,-199.826,-129.322,-76.345,-62.092,-0.785,-40.683,-199.826
2016-01-09 13:00:00,-0.142,-68.045,-19.688,-6.469,-15.355,-11.135,-47.946,-35.459,-4.992,-8.721,-39.702,-42.972,-72.785,-53.508,-0.777,-58.297,-256.008,-136.182,-86.498,-94.54,-0.777,-58.297,-256.008
2016-01-09 14:00:00,-0.142,-59.422,-27.42,-6.44,-20.315,-8.977,-41.931,-23.356,-3.877,-8.844,-33.685,-31.517,-100.92,-43.486,-0.769,-49.462,-391.955,-108.687,-113.642,-74.264,-0.769,-49.462,-391.955
2016-01-09 15:00:00,-0.142,-50.943,-23.899,-6.442,-26.113,-6.315,-35.661,-18.619,-3.654,-8.372,-28.295,-29.366,-89.988,-42.444,-0.761,-41.548,-368.739,-100.105,-102.014,-60.595,-0.761,-41.548,-368.739
2016-01-09 16:00:00,-0.142,-42.035,-20.886,-6.442,-30.307,-6.108,-29.566,-16.213,-3.139,-7.912,-24.183,-25.313,-73.78,-39.066,-0.753,-35.51,-304.648,-88.562,-84.831,-51.887,-0.753,-35.51,-304.648
2016-01-09 17:00:00,-0.142,-43.029,-19.616,-6.203,-29.602,-8.792,-30.992,-13.754,-2.547,-6.495,-25.476,-20.758,-58.076,-34.892,-0.752,-37.409,-246.258,-81.126,-67.119,-53.538,-0.752,-37.409,-246.258
2016-01-09 18:00:00,-0.142,-11.622,-12.831,-6.015,-28.903,-15.895,-15.788,-10.016,-1.622,-4.988,-4.65,-12.603,-42.901,-26.234,-0.753,-6.828,-191.214,-43.487,-49.512,-41.699,-0.753,-6.828,-191.214
2016-01-09 19:00:00,-0.142,-2.325,-0.425,-6.233,-23.081,-7.031,-2.11,-6.615,-0.905,-3.68,-0.358,-6.472,-30.021,-18.81,-0.753,-0.525,-143.12,-25.64,-34.606,-15.756,-0.753,-0.525,-143.12
2016-01-09 20:00:00,-0.142,-0.449,-0.02,-6.34,-13.796,-5.668,-1.133,-3.916,-0.395,-2.981,-0.221,-2.366,-12.118,-12.617,-0.753,-0.324,-85.023,-15.204,-15.494,-10.717,-0.753,-0.324,-85.023
2016-01-09 21:00:00,-0.142,-0.415,-0.02,-6.416,-6.99,-5.657,-0.946,-3.295,-0.308,-2.993,-0.212,-2.28,-9.0,-12.037,-0.749,-0.311,-80.033,-14.529,-12.301,-9.898,-0.749,-0.311,-80.033
2016-01-09 22:00:00,-0.142,-0.414,-0.019,-6.446,-6.639,-5.647,-0.946,-3.285,-0.309,-3.006,-0.215,-2.28,-9.396,-12.061,-0.738,-0.315,-80.343,-14.556,-12.71,-9.878,-0.738,-0.315,-80.343
2016-01-09 23:00:00,-0.362,-1.377,-0.051,-6.089,-7.023,-6.664,-0.739,-2.495,-0.686,-3.154,-1.459,-2.386,-6.95,-13.778,-4.641,-1.392,-71.052,-17.624,-10.791,-9.898,-4.641,-1.392,-71.052
